CLIENTNUM,idstatus,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
709276908,1,2,3,3990000,75,0
709278258,2,3,2,996000,26,0.86699998378753662
709279608,1,2,3,3813000,71,0.23100000619888306
709283358,2,2,3,2473000,42,0
709284333,1,3,2,2546000,62,0.21199999749660492
709285683,1,1,1,4509000,74,0
709288383,1,1,3,2337000,69,2.6000000536441803E-2
709289358,1,1,2,3226000,53,0.15600000321865082
709296558,1,2,2,5364000,90,7.6999999582767487E-2
709297608,2,3,2,1585000,32,0
709300458,1,3,3,4041000,73,0.14300000667572021
709306983,1,3,2,4721000,81,9.7000002861022949E-2
709307808,2,3,3,2507000,53,0
709309308,2,3,2,1704000,34,0
709310433,1,2,2,4480000,76,0.14900000393390656
709311633,1,2,0,1209000,39,0
709314408,1,3,1,4516000,82,0.32300001382827759
709315383,1,3,1,13575000,108,0
709316433,1,1,4,1630000,43,5.9999998658895493E-2
709319658,2,3,4,7681000,71,0
709321908,2,2,3,1676000,51,0.30899998545646667
709326183,1,2,2,3447000,74,0.23399999737739563
709327383,1,1,2,1207000,21,7.9999998211860657E-2
709328733,1,3,3,1258000,24,0.25299999117851257
709329558,1,3,2,4566000,73,0.10000000149011612
709330383,1,3,3,3283000,74,0.16300000250339508
709332408,1,3,3,13517000,106,0.26600000262260437
709333608,1,2,2,4983000,84,0.56199997663497925
709334658,1,2,5,2025000,51,0.45899999141693115
709335558,1,3,3,3367000,65,0.21199999749660492
709338633,2,4,3,1542000,45,0
709339758,1,2,3,3778000,84,0.14800000190734863
709343433,1,3,3,3837000,74,0.74000000953674316
709345008,2,2,3,807000,22,0
709346133,1,3,0,1277000,23,0.7850000262260437
709350783,1,1,1,4712000,76,0.38299998641014099
709361058,1,1,3,1691000,47,0
709362033,2,5,3,2253000,48,0
709363383,1,4,2,2652000,61,3.7000000476837158E-2
709364433,1,2,2,1571000,34,0.63899999856948853
709365483,1,3,3,4437000,67,0.65499997138977051
709366458,1,2,4,1972000,41,0.62599998712539673
709367433,1,3,1,2261000,56,0.73100000619888306
709368483,1,2,1,4323000,77,0
709372608,1,1,2,7370000,96,0.10700000077486038
709373883,1,1,2,15091000,124,0.13199999928474426
709375158,1,3,2,3759000,69,0.25200000405311584
709376508,1,3,2,1815000,47,0.33399999141693115
709379283,1,1,4,1697000,40,0
709380333,1,2,3,1671000,45,7.1000002324581146E-2
709381383,1,6,2,3830000,77,0.8529999852180481
709382958,1,1,4,1017000,25,0.71799999475479126
709383933,2,1,3,8102000,66,0.59299999475479126
709385133,1,3,5,15572000,113,0.10199999809265137
709388058,1,3,2,4906000,80,0.62999999523162842
709389558,1,3,0,4641000,85,0
709397508,1,3,1,15738000,111,0.19799999892711639
709398708,1,1,2,15925000,124,0.1550000011920929
709399908,1,2,2,15026000,99,0.18999999761581421
709405758,1,3,2,1965000,49,0.63700002431869507
709406733,1,2,1,13280000,106,7.4000000953674316E-2
709407933,1,3,4,4544000,80,5.2000001072883606E-2
709408983,1,2,3,5078000,91,0.16899999976158142
709410033,1,1,1,14952000,118,0.17599999904632568
709411383,1,4,1,4275000,78,0.57999998331069946
709413933,2,6,4,1920000,46,0.27300000190734863
709415583,1,1,1,4490000,66,0.37200000882148743
709418508,1,2,3,7508000,93,0.22100000083446503
709422183,1,2,2,1788000,45,0.63300001621246338
709423158,1,3,0,3592000,46,0.74699997901916504
709426608,1,2,4,2305000,45,0.34599998593330383
709429533,1,3,4,2047000,41,0
709430508,2,2,3,1849000,50,0.18199999630451202
709432833,1,2,3,4859000,73,0.81199997663497925
709434408,1,1,2,8417000,95,0.25299999117851257
709435533,2,3,2,1401000,44,0
709436883,1,2,2,5000000,87,0.55000001192092896
709443633,1,1,1,4770000,62,0.19300000369548798
709444983,2,2,3,1460000,32,0.99900001287460327
709446783,1,3,2,1373000,36,0.57200002670288086
709447908,1,3,4,3281000,63,0.87199997901916504
709449333,1,2,2,4097000,72,0.44999998807907104
709451508,1,1,3,1191000,28,0
709452633,1,1,3,2027000,49,0.24199999868869781
709453833,1,2,2,4227000,67,7.6999999582767487E-2
709455108,1,2,1,3768000,79,0.69700002670288086
709459608,1,3,3,5390000,87,0
709460883,2,2,4,2437000,46,0
709465758,1,1,3,902000,31,0
709467183,1,3,2,15162000,99,2.7000000700354576E-2
709468683,1,2,2,1755000,39,0.64300000667572021
709469658,1,1,2,4353000,75,0
709470858,1,2,1,1366000,25,3.5999998450279236E-2
709473708,1,2,3,1780000,33,5.4000001400709152E-2
709474683,1,2,3,8442000,95,0.24300000071525574
709476033,1,1,2,14229000,120,0.27399998903274536
709477233,1,2,1,4287000,79,0.69099998474121094
709479558,1,2,1,3073000,86,0.78600001335144043
709482633,1,1,3,5400000,84,0.49700000882148743
709485033,1,3,3,1737000,26,0.48899999260902405
709486158,1,1,3,4530000,72,0
709487058,1,2,3,3723000,56,8.2000002264976501E-2
709488108,2,2,3,1841000,39,0
709493283,1,2,4,1289000,36,0.30000001192092896
709494483,1,2,1,1730000,36,0.79000002145767212
709495833,2,2,4,1944000,36,0
709497108,1,1,0,8396000,106,0.19900000095367432
709500183,2,3,4,2077000,44,0
709501683,1,1,2,2263000,60,0.28600001335144043
709505808,2,3,4,1918000,31,0.50599998235702515
709513458,1,2,2,3213000,52,0.19200000166893005
709514433,1,1,1,13209000,101,4.3999999761581421E-2
709516458,1,3,3,2723000,66,0
709518858,1,1,1,4891000,87,0
709520058,2,2,2,2028000,43,0
709523508,1,1,2,4836000,83,0
709528308,1,2,3,1876000,57,7.6999999582767487E-2
709530408,1,3,1,8007000,96,4.1000001132488251E-2
709531908,1,2,2,2184000,53,0
709534083,2,2,6,1844000,41,0
709536483,2,0,3,1999000,41,0.02500000037252903
709537683,2,4,3,563000,15,7.9999998211860657E-2
709541433,1,3,4,1555000,45,0.82700002193450928
709545333,1,2,3,2412000,64,0.11800000071525574
709546608,1,5,4,4803000,64,0.44999998807907104
709547658,2,3,3,783000,20,9.3000002205371857E-2
709548783,2,3,4,2100000,54,0
709550958,1,1,4,2689000,62,0
709554483,1,1,3,1637000,22,0.51999998092651367
709556208,1,1,2,7586000,94,8.3999998867511749E-2
709558608,1,2,3,7345000,73,0.72600001096725464
709560258,2,3,4,2239000,38,0
709562358,1,1,5,4456000,79,0.29800000786781311
709563258,2,3,2,2108000,40,0.8190000057220459
709564683,2,3,5,886000,21,0
709566408,2,3,6,9640000,70,0
709567758,1,1,2,3339000,71,0.89399999380111694
709571958,1,1,2,4401000,65,0
709573533,1,1,2,3914000,71,0
709575858,1,5,3,4527000,79,0
709578258,1,3,2,14321000,102,0.50400000810623169
709579383,1,3,2,1362000,26,0.16500000655651093
709581483,2,2,1,2373000,53,0.84299999475479126
709583133,1,3,3,1627000,54,0.43399998545646667
709584483,1,1,4,1805000,44,0.83099997043609619
709585758,1,1,4,4004000,86,0
709587783,1,3,3,4033000,73,0
709589208,1,1,3,14409000,83,3.4000001847743988E-2
709591533,1,1,3,3474000,60,0.62900000810623169
709592808,1,3,4,14470000,103,0.4699999988079071
709596783,1,1,2,4444000,78,0
709597983,1,1,3,3349000,77,0.41499999165534973
709603608,1,1,1,4634000,69,0.70099997520446777
709604958,1,3,4,3480000,64,0.7149999737739563
709606158,1,3,3,4878000,86,0
709607733,1,2,4,4275000,83,0.1809999942779541
709608708,2,1,4,9451000,79,0.38699999451637268
709610283,1,2,3,4544000,72,0
709611183,2,3,3,8241000,82,0
709612983,2,2,4,2265000,41,0.61100000143051147
709614333,1,3,1,4649000,74,0.20499999821186066
709615458,1,1,3,15034000,111,0.02500000037252903
709616958,1,3,4,3168000,73,5.9999998658895493E-2
709618308,1,3,1,3838000,48,9.2000000178813934E-2
709619433,1,2,2,8604000,108,3.9999999105930328E-2
709621008,1,3,2,4135000,76,0.25400000810623169
709623483,1,1,3,1281000,36,7.9999998211860657E-2
709624533,1,2,0,1627000,38,0.79000002145767212
709625733,1,2,3,4620000,64,0.11500000208616257
709626858,1,3,4,4222000,61,0.27700001001358032
709627983,1,3,0,4497000,68,0.67000001668930054
709632483,1,2,2,4457000,84,0.62999999523162842
709633533,1,2,4,2789000,50,0
709635858,1,2,3,1229000,27,0
709638783,1,3,4,4056000,92,0.69199997186660767
709641933,1,1,2,4504000,84,0.54400002956390381
709646433,2,4,3,10170000,66,0.14699999988079071
709649958,2,5,6,2281000,45,9.9999997764825821E-3
709657533,2,3,2,8260000,54,0.29100000858306885
709660233,2,2,4,7775000,63,0.68900001049041748
709662708,1,3,3,1953000,61,0.45800000429153442
709663608,2,2,4,1973000,36,0
709664658,1,3,2,4071000,69,4.1000001132488251E-2
709665783,1,1,1,4800000,70,0
709666908,1,3,1,4669000,93,0.64099997282028198
709668408,1,4,1,5285000,82,0
709669533,1,3,2,4488000,88,0.47900000214576721
709671708,1,2,1,1207000,32,5.0999999046325684E-2
709674333,1,2,1,2677000,70,0
709678608,1,3,3,4269000,69,4.3999999761581421E-2
709679658,1,3,3,4846000,84,0
709682658,1,3,1,1371000,23,0.81400001049041748
709683633,1,1,2,2914000,67,9.2000000178813934E-2
709688883,2,3,2,2174000,39,0
709690158,1,1,2,1470000,33,0.54799997806549072
709693833,1,3,0,2468000,44,0.17299999296665192
709695333,1,2,4,3577000,82,0.16599999368190765
709700058,1,2,2,4451000,70,0.16300000250339508
709701558,1,1,2,1460000,50,5.9000000357627869E-2
709703433,1,1,2,1770000,25,7.1999996900558472E-2
709707033,2,3,2,1424000,38,0
709708233,2,4,2,1695000,38,0
709709283,2,2,4,2256000,40,9.3000002205371857E-2
709710783,1,3,4,2730000,71,0
709711758,2,2,2,1853000,31,0
709713033,2,3,3,1735000,35,0
709714008,2,3,3,2325000,45,0
709716258,1,1,3,1807000,58,0.22400000691413879
709718058,1,1,4,4650000,78,0.74299997091293335
709719333,1,3,4,4841000,80,4.3999999761581421E-2
709722858,1,2,2,8503000,88,6.5999999642372131E-2
709726158,1,3,0,5196000,92,0.50300002098083496
709728183,1,2,3,4370000,79,0
709729533,2,3,1,2169000,49,0.25299999117851257
709730508,1,3,3,4563000,61,0
709732608,1,3,3,4282000,82,0.73900002241134644
709735008,1,1,4,1920000,34,0.47499999403953552
709736658,1,3,2,4446000,86,0.52799999713897705
709738008,1,6,2,5033000,81,0.37700000405311584
709739283,1,3,3,4206000,75,9.8999999463558197E-2
709741608,1,1,2,3739000,53,0
709742958,1,1,3,3386000,65,7.2999998927116394E-2
709745508,2,4,3,2140000,40,0
709747308,1,4,3,4726000,64,0.29399999976158142
709749483,1,1,2,4584000,70,0.74099999666213989
709752183,1,2,2,1374000,37,0.2199999988079071
709757583,1,2,1,2074000,48,0.47499999403953552
709759908,1,2,2,4327000,84,0.3529999852180481
709762008,1,1,1,4619000,78,0.37900000810623169
709762908,1,2,1,4991000,78,0.85399997234344482
709764483,2,1,2,4041000,65,9.3999996781349182E-2
709766808,1,3,2,3819000,82,0.23100000619888306
709769283,1,3,3,4162000,70,0
709770408,1,1,2,8652000,98,4.8999998718500137E-2
709774608,1,3,4,3464000,64,0.26399999856948853
709779258,1,3,4,4075000,71,0
709780158,1,4,2,4812000,79,0.57200002670288086
709781208,1,3,1,5409000,82,0
709783908,1,3,2,1924000,50,0.5130000114440918
709785783,2,3,4,1485000,34,0
709787733,1,2,2,4043000,76,0.13400000333786011
709788783,1,2,1,5088000,71,0.15800000727176666
709790058,1,1,3,4985000,87,0.2370000034570694
709791333,1,1,3,4751000,80,0.53100001811981201
709793133,1,1,4,1531000,37,0.77499997615814209
709794333,1,2,4,1608000,30,0.50599998235702515
709798908,2,3,4,2611000,43,0
709802208,1,1,4,2849000,61,0
709803258,2,2,3,2400000,52,0
709804533,1,1,3,3973000,74,8.1000000238418579E-2
709807383,1,1,1,15391000,94,0.3190000057220459
709810458,1,2,0,4241000,72,0.48600000143051147
709813008,1,3,0,4509000,93,0.71100002527236938
709814883,1,3,1,15513000,127,0.14100000262260437
709816158,1,3,2,2183000,60,0
709820658,1,2,3,3785000,64,3.4000001847743988E-2
709822008,1,3,2,4317000,66,0.43000000715255737
709823733,2,3,3,7507000,78,0
709824633,1,5,3,5064000,80,0.88599997758865356
709826058,1,1,1,1805000,34,7.1000002324581146E-2
709827933,1,3,2,3659000,76,9.7999997437000275E-2
709830783,1,2,2,4039000,72,4.8999998718500137E-2
709831983,1,2,3,15176000,126,3.5999998450279236E-2
709836258,1,1,2,5127000,81,0.6940000057220459
709837308,1,1,2,3833000,71,0
709838508,1,1,3,7167000,91,4.3999999761581421E-2
709839858,1,4,3,1535000,31,0.23399999737739563
709841433,1,3,3,3885000,83,0.30799999833106995
709850508,2,2,5,2917000,37,0
709852908,1,3,3,1628000,37,0
709854483,1,3,3,2442000,62,0.54900002479553223
709855608,1,3,4,1114000,33,0.68199998140335083
709857033,1,1,3,4148000,84,0
709858533,1,1,2,2320000,57,0.82099997997283936
709861008,1,3,1,8520000,89,8.6999997496604919E-2
709864833,1,2,0,1329000,26,0.24300000071525574
709865883,2,2,3,8788000,58,3.0999999493360519E-2
709868433,1,3,1,4409000,69,0.87800002098083496
709869708,1,1,4,4037000,71,0.66600000858306885
709871658,1,3,3,7729000,86,0.32899999618530273
709873683,1,2,1,4352000,82,8.6000002920627594E-2
709876008,1,1,3,1803000,49,0.4309999942779541
709879458,1,2,3,1881000,45,0.72399997711181641
709883883,1,3,1,8033000,94,0.19099999964237213
709886583,1,2,1,2761000,77,8.5000000894069672E-2
709887483,1,1,3,3527000,69,0.22400000691413879
709888383,1,1,2,4465000,82,0.77899998426437378
709891608,2,2,3,1949000,43,0
709892658,1,3,2,4495000,67,0.81000000238418579
709893858,2,2,2,4633000,58,0.22400000691413879
709895508,1,2,1,7434000,92,0.15800000727176666
709897983,1,2,3,1921000,26,0.57499998807907104
709901058,1,2,1,4185000,80,0.52100002765655518
709902108,1,3,2,4927000,70,9.7000002861022949E-2
709904508,1,3,3,4190000,71,0.62400001287460327
709910733,1,3,2,13174000,86,5.7000000029802322E-2
709912683,1,1,2,4390000,77,6.8999998271465302E-2
709913733,1,2,0,1693000,32,0.67100000381469727
709914858,1,1,2,5169000,84,0.26800000667572021
709916058,1,1,3,1631000,40,0.92199999094009399
709918158,1,6,1,2028000,51,0
709919283,1,3,2,1576000,25,0.16899999976158142
709920258,1,1,3,4531000,73,0.18999999761581421
709921158,1,4,4,4241000,76,0.76800000667572021
709922508,1,1,1,5207000,79,0
709925733,1,3,2,5099000,80,0.49599999189376831
709927458,1,3,3,4042000,77,0.14699999988079071
709928358,2,2,2,8528000,87,0
709930758,1,3,3,1506000,33,0.10999999940395355
709932558,1,3,2,1771000,34,0.72500002384185791
709934808,1,2,1,13062000,103,7.1000002324581146E-2
709935708,1,1,2,4291000,77,0.5
709937583,1,3,2,14220000,108,0.60699999332427979
709938708,1,1,2,4576000,78,0.61400002241134644
709942383,1,3,2,1703000,34,0.12399999797344208
709945458,1,1,1,4791000,82,0.35600000619888306
709946658,1,3,3,4629000,58,0.43799999356269836
709948233,1,4,3,5347000,87,0.77600002288818359
709950858,1,2,1,3458000,71,6.8000003695487976E-2
709952658,1,3,2,4460000,62,0.82300001382827759
709955958,1,2,0,3374000,45,0.12700000405311584
709957158,1,1,2,3942000,65,0.89499998092651367
709959858,1,3,4,3825000,63,0
709961958,2,1,1,1060000,32,0.11900000274181366
709965858,1,3,3,4609000,80,0.1809999942779541
709967358,1,2,3,1671000,27,7.8000001609325409E-2
709969758,1,3,3,13966000,115,5.0999999046325684E-2
709971708,2,3,2,9404000,62,0
709972908,1,1,2,4369000,70,0.10700000077486038
709974108,1,3,3,3116000,80,0.39800000190734863
709976358,1,3,3,3952000,80,0
709977933,2,3,4,8517000,60,1.9999999552965164E-2
709979583,1,1,3,1999000,54,0.02500000037252903
709980783,1,3,0,4066000,63,0.43700000643730164
709982658,1,2,3,4226000,77,0.20900000631809235
709984083,1,2,2,7930000,90,0.33300000429153442
709985133,1,1,2,2603000,47,0.33700001239776611
709986633,1,1,3,2144000,41,0
709987683,2,3,4,2798000,40,0
709990983,1,2,2,1292000,26,0.14200000464916229
709991883,2,1,2,938000,35,0.18500000238418579
709993158,1,2,0,3917000,71,0.68000000715255737
709996833,2,3,5,7528000,70,0
709997958,1,3,4,2133000,54,0
709999308,1,2,2,3477000,78,0
710002833,1,2,3,4355000,71,0.7369999885559082
710003958,1,3,3,4100000,84,0.46200001239776611
710004933,1,3,2,1435000,25,0.1679999977350235
710005683,1,3,5,16518000,115,0.13500000536441803
710006958,1,2,2,4755000,69,9.2000000178813934E-2
710013258,1,2,2,4467000,69,0.41600000858306885
710014683,1,3,2,2807000,65,0.20800000429153442
710015733,2,3,1,3142000,37,0.3059999942779541
710016708,1,3,1,7974000,90,0.16599999368190765
710017758,1,2,3,3784000,67,0
710019933,1,3,3,13720000,119,0.10400000214576721
710023233,1,2,4,2739000,65,0.05299999937415123
710026458,1,2,2,12575000,99,0.62000000476837158
710027508,1,2,0,1389000,33,0.64800000190734863
710032608,1,1,3,1558000,46,0.39100000262260437
710035008,1,2,4,2491000,64,0.36500000953674316
710036508,1,3,2,1164000,35,0.10599999874830246
710038008,1,2,1,1447000,30,0
710039208,1,3,1,3871000,87,0.45800000429153442
710040483,1,2,1,3895000,87,0.14699999988079071
710043408,1,1,4,1916000,58,0.13099999725818634
710044308,1,2,2,2480000,47,0.60699999332427979
710045058,1,1,3,1364000,40,0.11500000208616257
710047533,2,3,3,8614000,63,6.4000003039836884E-2
710051658,1,3,3,4402000,75,4.1000001132488251E-2
710056758,1,2,4,15635000,116,0.18500000238418579
710058033,1,1,0,3781000,66,0
710061783,2,1,4,4517000,59,0
710064033,2,2,5,3555000,42,0
710066133,2,3,3,9619000,75,0
710067183,1,2,3,2074000,81,0
710070183,1,2,2,1419000,38,0.67799997329711914
710074458,1,1,3,4290000,90,0.46599999070167542
710077008,1,3,1,3522000,74,4.5000001788139343E-2
710078358,1,1,1,4095000,88,0.58099997043609619
710080383,1,2,3,4417000,69,0.73299998044967651
710081208,2,3,1,7886000,64,0
710082708,1,4,2,1276000,26,8.7999999523162842E-2
710084883,1,2,4,2962000,57,0
710086308,1,2,0,4680000,87,0.32300001382827759
710088483,1,1,3,3283000,56,4.8999998718500137E-2
710090133,1,3,3,3908000,80,0.41600000858306885
710090958,1,3,3,4182000,71,0.6679999828338623
710092683,1,3,2,1837000,47,0.37999999523162842
710094108,1,2,3,5212000,79,0.84399998188018799
710096658,1,3,3,2191000,42,0.75900000333786011
710098233,1,2,2,4513000,66,0
710099358,1,3,1,4935000,92,0
710102208,1,2,2,4464000,75,0
710103558,1,1,2,1354000,28,0.45899999141693115
710104908,1,1,0,1246000,31,0.91100001335144043
710106933,1,3,3,14667000,119,6.1999998986721039E-2
710108133,1,3,0,1307000,39,0.82400000095367432
710109633,1,3,2,1683000,34,0.10700000077486038
710110683,1,1,3,4844000,83,0.12800000607967377
710111733,1,1,3,1360000,28,0.24699999392032623
710112933,1,3,2,2580000,61,0.10300000011920929
710115108,1,2,3,4568000,76,0.2800000011920929
710116833,2,3,3,2748000,40,0
710119233,1,2,1,4186000,63,0.164000004529953
710120358,1,2,4,2229000,37,0.25600001215934753
710122458,1,3,2,15311000,108,6.4999997615814209E-2
710125608,1,2,0,4756000,73,0.5820000171661377
710129283,1,3,1,2944000,71,0
710133858,1,1,1,4150000,64,0.24500000476837158
710135058,1,1,0,1543000,34,0.16500000655651093
710136258,2,2,3,2833000,43,0
710138883,2,2,2,1835000,43,0
710141208,1,3,1,13300000,104,0.5690000057220459
710142258,1,2,2,4665000,67,0.49900001287460327
710147958,1,2,2,1198000,33,7.6999999582767487E-2
710149008,1,3,4,2139000,70,0.53200000524520874
710150208,1,1,3,3834000,69,0.54500001668930054
710153583,2,1,3,9242000,63,0
710155158,2,1,2,10201000,59,1.6000000759959221E-2
710155983,2,3,4,8585000,62,0
710157108,1,2,3,4629000,75,0.49200001358985901
710159658,1,2,2,2436000,71,2.9999999329447746E-2
710161083,2,3,3,6613000,40,0
710162133,2,3,6,9134000,77,0.26499998569488525
710163633,1,3,2,4996000,92,0.45199999213218689
710164683,1,1,3,2247000,36,0.87999999523162842
710166783,1,3,0,4277000,80,0
710170758,2,2,2,8314000,67,0.5220000147819519
710175783,1,2,1,4303000,59,0.52499997615814209
710178558,2,3,6,9314000,89,7.2999998927116394E-2
710180958,1,2,3,1598000,31,0.82800000905990601
710182383,1,2,3,3626000,77,8.7999999523162842E-2
710183283,1,1,1,5032000,84,0
710186958,1,3,4,4431000,82,0.21500000357627869
710188308,1,2,3,4927000,73,0.75599998235702515
710190858,1,2,4,13804000,110,0.2460000067949295
710192283,1,2,2,8686000,91,0.53200000524520874
710194683,1,1,4,2313000,39,0.69700002670288086
710197308,1,3,0,4089000,73,0
710201058,1,3,2,4198000,65,0.49599999189376831
710202783,1,3,3,1378000,37,0.87699997425079346
